,tic,date,close,open,high,low,volume,macd,rsi_30,cci_30,dx_30,kdjk,open_2_sma,boll,close_10.0_le_5_c,wr_10,dma,trix,turbulence
41,SBT,2009-03-09,2.556,2.556,2.556,2.556,93820,-0.14966616656331233,45.11992710749037,-19.10040743878399,12.88659012115407,81.7664352253751,6.083000000000004,6.139349999999999,5.0,5.681818181818152,-0.6754523809523807,-0.6052373006483627,0.0
41,SSI,2009-03-09,4.427,4.473,4.513,4.405,365960,-0.14966616656331233,45.11992710749037,-19.10040743878399,12.88659012115407,81.7664352253751,6.083000000000004,6.139349999999999,5.0,5.681818181818152,-0.6754523809523807,-0.6052373006483627,0.0
41,STB,2009-03-09,5.655,5.655,5.694,5.623,736870,-0.14966616656331233,45.11992710749037,-19.10040743878399,12.88659012115407,81.7664352253751,6.083000000000004,6.139349999999999,5.0,5.681818181818152,-0.6754523809523807,-0.6052373006483627,0.0
41,VIC,2009-03-09,2.326,2.383,2.427,2.307,53770,-0.14966616656331233,45.11992710749037,-19.10040743878399,12.88659012115407,81.7664352253751,6.083000000000004,6.139349999999999,5.0,5.681818181818152,-0.6754523809523807,-0.6052373006483627,0.0
41,VNM,2009-03-09,4.382,4.326,4.382,4.326,41390,-0.14966616656331233,45.11992710749037,-19.10040743878399,12.88659012115407,81.7664352253751,6.083000000000004,6.139349999999999,5.0,5.681818181818152,-0.6754523809523807,-0.6052373006483627,0.0
42,FPT,2009-03-10,6.335,6.293,6.435,6.219,498320,-0.12032046676013408,45.81917371823661,-6.0274774054641105,16.566204549898053,84.55048250861634,6.234500000000003,6.11375,5.0,9.881422924901155,-0.5727558139534876,-0.5296005931465461,0.0
42,HPG,2009-03-10,1.606,1.576,1.612,1.558,504350,-0.12032046676013408,45.81917371823661,-6.0274774054641105,16.566204549898053,84.55048250861634,6.234500000000003,6.11375,5.0,9.881422924901155,-0.5727558139534876,-0.5296005931465461,0.0
42,REE,2009-03-10,4.011,3.943,4.053,3.918,236600,-0.12032046676013408,45.81917371823661,-6.0274774054641105,16.566204549898053,84.55048250861634,6.234500000000003,6.11375,5.0,9.881422924901155,-0.5727558139534876,-0.5296005931465461,0.0
42,SBT,2009-03-10,2.687,2.687,2.687,2.687,87240,-0.12032046676013408,45.81917371823661,-6.0274774054641105,16.566204549898053,84.55048250861634,6.234500000000003,6.11375,5.0,9.881422924901155,-0.5727558139534876,-0.5296005931465461,0.0
42,SSI,2009-03-10,4.493,4.451,4.533,4.387,934380,-0.12032046676013408,45.81917371823661,-6.0274774054641105,16.566204549898053,84.55048250861634,6.234500000000003,6.11375,5.0,9.881422924901155,-0.5727558139534876,-0.5296005931465461,0.0
42,STB,2009-03-10,5.812,5.694,5.852,5.623,1770500,-0.12032046676013408,45.81917371823661,-6.0274774054641105,16.566204549898053,84.55048250861634,6.234500000000003,6.11375,5.0,9.881422924901155,-0.5727558139534876,-0.5296005931465461,0.0
42,VIC,2009-03-10,2.44,2.326,2.44,2.294,21540,-0.12032046676013408,45.81917371823661,-6.0274774054641105,16.566204549898053,84.55048250861634,6.234500000000003,6.11375,5.0,9.881422924901155,-0.5727558139534876,-0.5296005931465461,0.0
42,VNM,2009-03-10,4.412,4.382,4.412,4.326,47670,-0.12032046676013408,45.81917371823661,-6.0274774054641105,16.566204549898053,84.55048250861634,6.234500000000003,6.11375,5.0,9.881422924901155,-0.5727558139534876,-0.5296005931465461,0.0
43,FPT,2009-03-11,6.422,6.548,6.548,6.348,445460,-0.08924165759988778,47.2591522450546,14.964373963679057,21.18821929432064,84.70626697562135,6.420500000000003,6.09895,5.0,11.20000000000003,-0.48916363636363513,-0.4465091966176536,0.0
43,HPG,2009-03-11,1.673,1.685,1.685,1.648,491160,-0.08924165759988778,47.2591522450546,14.964373963679057,21.18821929432064,84.70626697562135,6.420500000000003,6.09895,5.0,11.20000000000003,-0.48916363636363513,-0.4465091966176536,0.0
43,REE,2009-03-11,4.196,4.196,4.196,4.079,674610,-0.08924165759988778,47.2591522450546,14.964373963679057,21.18821929432064,84.70626697562135,6.420500000000003,6.09895,5.0,11.20000000000003,-0.48916363636363513,-0.4465091966176536,0.0
43,SBT,2009-03-11,2.814,2.814,2.814,2.814,29350,-0.08924165759988778,47.2591522450546,14.964373963679057,21.18821929432064,84.70626697562135,6.420500000000003,6.09895,5.0,11.20000000000003,-0.48916363636363513,-0.4465091966176536,0.0
43,SSI,2009-03-11,4.704,4.704,4.704,4.579,2051270,-0.08924165759988778,47.2591522450546,14.964373963679057,21.18821929432064,84.70626697562135,6.420500000000003,6.09895,5.0,11.20000000000003,-0.48916363636363513,-0.4465091966176536,0.0
43,STB,2009-03-11,6.08,6.08,6.08,5.97,3558270,-0.08924165759988778,47.2591522450546,14.964373963679057,21.18821929432064,84.70626697562135,6.420500000000003,6.09895,5.0,11.20000000000003,-0.48916363636363513,-0.4465091966176536,0.0
43,VIC,2009-03-11,2.364,2.487,2.538,2.364,142160,-0.08924165759988778,47.2591522450546,14.964373963679057,21.18821929432064,84.70626697562135,6.420500000000003,6.09895,5.0,11.20000000000003,-0.48916363636363513,-0.4465091966176536,0.0
43,VNM,2009-03-11,4.382,4.441,4.441,4.354,42280,-0.08924165759988778,47.2591522450546,14.964373963679057,21.18821929432064,84.70626697562135,6.420500000000003,6.09895,5.0,11.20000000000003,-0.48916363636363513,-0.4465091966176536,0.0
44,FPT,2009-03-12,6.194,6.276,6.335,6.133,239390,-0.08154471474605973,44.08286988032458,-16.407605940990276,8.916466910289762,72.9470351266047,6.412000000000003,6.0734,5.0,42.092746730083235,-0.44482222222222223,-0.37547765100093083,0.0
44,HPG,2009-03-12,1.612,1.638,1.661,1.601,335990,-0.08154471474605973,44.08286988032458,-16.407605940990276,8.916466910289762,72.9470351266047,6.412000000000003,6.0734,5.0,42.092746730083235,-0.44482222222222223,-0.37547765100093083,0.0
44,REE,2009-03-12,4.035,4.035,4.263,4.011,352130,-0.08154471474605973,44.08286988032458,-16.407605940990276,8.916466910289762,72.9470351266047,6.412000000000003,6.0734,5.0,42.092746730083235,-0.44482222222222223,-0.37547765100093083,0.0
44,SBT,2009-03-12,2.728,2.728,2.854,2.687,297830,-0.08154471474605973,44.08286988032458,-16.407605940990276,8.916466910289762,72.9470351266047,6.412000000000003,6.0734,5.0,42.092746730083235,-0.44482222222222223,-0.37547765100093083,0.0
44,SSI,2009-03-12,4.558,4.558,4.746,4.513,689320,-0.08154471474605973,44.08286988032458,-16.407605940990276,8.916466910289762,72.9470351266047,6.412000000000003,6.0734,5.0,42.092746730083235,-0.44482222222222223,-0.37547765100093083,0.0
44,STB,2009-03-12,5.93,5.93,6.12,5.812,3479340,-0.08154471474605973,44.08286988032458,-16.407605940990276,8.916466910289762,72.9470351266047,6.412000000000003,6.0734,5.0,42.092746730083235,-0.44482222222222223,-0.37547765100093083,0.0
44,VIC,2009-03-12,2.25,2.333,2.345,2.25,109200,-0.08154471474605973,44.08286988032458,-16.407605940990276,8.916466910289762,72.9470351266047,6.412000000000003,6.0734,5.0,42.092746730083235,-0.44482222222222223,-0.37547765100093083,0.0
44,VNM,2009-03-12,4.326,4.354,4.382,4.326,46600,-0.08154471474605973,44.08286988032458,-16.407605940990276,8.916466910289762,72.9470351266047,6.412000000000003,6.0734,5.0,42.092746730083235,-0.44482222222222223,-0.37547765100093083,0.0
45,FPT,2009-03-13,6.194,6.234,6.248,6.176,235750,-0.07458396667754119,44.08286988032458,-14.318764459451687,8.916466910289742,65.10754722726028,6.2550000000000034,6.0506,5.0,50.57142857142857,-0.4281043478260873,-0.31494550228888535,0.0
45,HPG,2009-03-13,1.601,1.619,1.63,1.601,164060,-0.07458396667754119,44.08286988032458,-14.318764459451687,8.916466910289742,65.10754722726028,6.2550000000000034,6.0506,5.0,50.57142857142857,-0.4281043478260873,-0.31494550228888535,0.0
45,REE,2009-03-13,4.219,4.196,4.219,4.147,775110,-0.07458396667754119,44.08286988032458,-14.318764459451687,8.916466910289742,65.10754722726028,6.2550000000000034,6.0506,5.0,50.57142857142857,-0.4281043478260873,-0.31494550228888535,0.0
45,SBT,2009-03-13,2.639,2.728,2.771,2.639,102380,-0.07458396667754119,44.08286988032458,-14.318764459451687,8.916466910289742,65.10754722726028,6.2550000000000034,6.0506,5.0,50.57142857142857,-0.4281043478260873,-0.31494550228888535,0.0
45,SSI,2009-03-13,4.619,4.664,4.685,4.598,436800,-0.07458396667754119,44.08286988032458,-14.318764459451687,8.916466910289742,65.10754722726028,6.2550000000000034,6.0506,5.0,50.57142857142857,-0.4281043478260873,-0.31494550228888535,0.0
45,STB,2009-03-13,5.97,6.001,6.08,5.97,1438120,-0.07458396667754119,44.08286988032458,-14.318764459451687,8.916466910289742,65.10754722726028,6.2550000000000034,6.0506,5.0,50.57142857142857,-0.4281043478260873,-0.31494550228888535,0.0
45,VIC,2009-03-13,2.15,2.231,2.288,2.15,187880,-0.07458396667754119,44.08286988032458,-14.318764459451687,8.916466910289742,65.10754722726028,6.2550000000000034,6.0506,5.0,50.57142857142857,-0.4281043478260873,-0.31494550228888535,0.0
45,VNM,2009-03-13,4.326,4.382,4.382,4.326,35190,-0.07458396667754119,44.08286988032458,-14.318764459451687,8.916466910289742,65.10754722726028,6.2550000000000034,6.0506,5.0,50.57142857142857,-0.4281043478260873,-0.31494550228888535,0.0
46,FPT,2009-03-16,6.276,6.263,6.276,6.194,230700,-0.06190083829610682,45.49284740828701,-1.8246076191473828,10.268655656523368,63.78598386579256,6.2485000000000035,6.0413,5.0,38.85714285714288,-0.4152276595744686,-0.25875554061336964,0.0
46,HPG,2009-03-16,1.661,1.594,1.661,1.588,446610,-0.06190083829610682,45.49284740828701,-1.8246076191473828,10.268655656523368,63.78598386579256,6.2485000000000035,6.0413,5.0,38.85714285714288,-0.4152276595744686,-0.25875554061336964,0.0
46,REE,2009-03-16,4.424,4.424,4.424,4.312,402750,-0.06190083829610682,45.49284740828701,-1.8246076191473828,10.268655656523368,63.78598386579256,6.2485000000000035,6.0413,5.0,38.85714285714288,-0.4152276595744686,-0.25875554061336964,0.0
46,SBT,2009-03-16,2.639,2.639,2.687,2.597,40490,-0.06190083829610682,45.49284740828701,-1.8246076191473828,10.268655656523368,63.78598386579256,6.2485000000000035,6.0413,5.0,38.85714285714288,-0.4152276595744686,-0.25875554061336964,0.0
46,SSI,2009-03-16,4.725,4.664,4.746,4.619,771410,-0.06190083829610682,45.49284740828701,-1.8246076191473828,10.268655656523368,63.78598386579256,6.2485000000000035,6.0413,5.0,38.85714285714288,-0.4152276595744686,-0.25875554061336964,0.0
46,STB,2009-03-16,6.08,6.041,6.08,5.97,1097460,-0.06190083829610682,45.49284740828701,-1.8246076191473828,10.268655656523368,63.78598386579256,6.2485000000000035,6.0413,5.0,38.85714285714288,-0.4152276595744686,-0.25875554061336964,0.0
46,VIC,2009-03-16,2.25,2.15,2.25,2.15,358660,-0.06190083829610682,45.49284740828701,-1.8246076191473828,10.268655656523368,63.78598386579256,6.2485000000000035,6.0413,5.0,38.85714285714288,-0.4152276595744686,-0.25875554061336964,0.0
46,VNM,2009-03-16,4.354,4.326,4.382,4.326,37510,-0.06190083829610682,45.49284740828701,-1.8246076191473828,10.268655656523368,63.78598386579256,6.2485000000000035,6.0413,5.0,38.85714285714288,-0.4152276595744686,-0.25875554061336964,0.0
47,FPT,2009-03-17,6.504,6.39,6.59,6.39,431840,-0.03349099819179724,49.17885332929275,50.40466103159103,23.825069759996683,71.07954479941725,6.326500000000004,6.058999999999999,5.0,11.590296495956913,-0.35490000000000066,-0.19456088551136913,0.0
47,HPG,2009-03-17,1.735,1.661,1.735,1.661,849700,-0.03349099819179724,49.17885332929275,50.40466103159103,23.825069759996683,71.07954479941725,6.326500000000004,6.058999999999999,5.0,11.590296495956913,-0.35490000000000066,-0.19456088551136913,0.0
47,REE,2009-03-17,4.632,4.632,4.632,4.632,424510,-0.03349099819179724,49.17885332929275,50.40466103159103,23.825069759996683,71.07954479941725,6.326500000000004,6.058999999999999,5.0,11.590296495956913,-0.35490000000000066,-0.19456088551136913,0.0
47,SBT,2009-03-17,2.771,2.728,2.771,2.687,197390,-0.03349099819179724,49.17885332929275,50.40466103159103,23.825069759996683,71.07954479941725,6.326500000000004,6.058999999999999,5.0,11.590296495956913,-0.35490000000000066,-0.19456088551136913,0.0
47,SSI,2009-03-17,4.957,4.957,4.957,4.917,1280460,-0.03349099819179724,49.17885332929275,50.40466103159103,23.825069759996683,71.07954479941725,6.326500000000004,6.058999999999999,5.0,11.590296495956913,-0.35490000000000066,-0.19456088551136913,0.0
47,STB,2009-03-17,6.349,6.238,6.349,6.199,3112540,-0.03349099819179724,49.17885332929275,50.40466103159103,23.825069759996683,71.07954479941725,6.326500000000004,6.058999999999999,5.0,11.590296495956913,-0.35490000000000066,-0.19456088551136913,0.0
47,VIC,2009-03-17,2.358,2.358,2.358,2.326,461550,-0.03349099819179724,49.17885332929275,50.40466103159103,23.825069759996683,71.07954479941725,6.326500000000004,6.058999999999999,5.0,11.590296495956913,-0.35490000000000066,-0.19456088551136913,0.0
47,VNM,2009-03-17,4.441,4.441,4.469,4.412,62610,-0.03349099819179724,49.17885332929275,50.40466103159103,23.825069759996683,71.07954479941725,6.326500000000004,6.058999999999999,5.0,11.590296495956913,-0.35490000000000066,-0.19456088551136913,0.0
48,FPT,2009-03-18,6.818,6.791,6.818,6.705,908830,0.013655952452770848,53.644851751463754,109.10243337834409,31.820195506785737,80.71969653294482,6.590500000000005,6.1004,5.0,0.0,-0.27526734693877586,-0.11052688168196977,0.0
48,HPG,2009-03-18,1.783,1.783,1.801,1.765,799130,0.013655952452770848,53.644851751463754,109.10243337834409,31.820195506785737,80.71969653294482,6.590500000000005,6.1004,5.0,0.0,-0.27526734693877586,-0.11052688168196977,0.0
48,REE,2009-03-18,4.861,4.861,4.861,4.861,186070,0.013655952452770848,53.644851751463754,109.10243337834409,31.820195506785737,80.71969653294482,6.590500000000005,6.1004,5.0,0.0,-0.27526734693877586,-0.11052688168196977,0.0
48,SBT,2009-03-18,2.854,2.854,2.896,2.771,235660,0.013655952452770848,53.644851751463754,109.10243337834409,31.820195506785737,80.71969653294482,6.590500000000005,6.1004,5.0,0.0,-0.27526734693877586,-0.11052688168196977,0.0
48,SSI,2009-03-18,5.189,5.189,5.189,5.189,94780,0.013655952452770848,53.644851751463754,109.10243337834409,31.820195506785737,80.71969653294482,6.590500000000005,6.1004,5.0,0.0,-0.27526734693877586,-0.11052688168196977,0.0
48,STB,2009-03-18,6.656,6.656,6.656,6.546,3527590,0.013655952452770848,53.644851751463754,109.10243337834409,31.820195506785737,80.71969653294482,6.590500000000005,6.1004,5.0,0.0,-0.27526734693877586,-0.11052688168196977,0.0
48,VIC,2009-03-18,2.469,2.474,2.474,2.462,680220,0.013655952452770848,53.644851751463754,109.10243337834409,31.820195506785737,80.71969653294482,6.590500000000005,6.1004,5.0,0.0,-0.27526734693877586,-0.11052688168196977,0.0
48,VNM,2009-03-18,4.614,4.587,4.614,4.556,156800,0.013655952452770848,53.644851751463754,109.10243337834409,31.820195506785737,80.71969653294482,6.590500000000005,6.1004,5.0,0.0,-0.27526734693877586,-0.11052688168196977,0.0
49,FPT,2009-03-19,6.49,6.818,6.933,6.49,682980,0.024778263450242477,48.992513538270565,80.17967330449379,19.20812475058854,68.68813102196323,6.804500000000004,6.1254,5.0,46.97773064687166,-0.23720000000000052,-0.03847627595389553,0.0
49,HPG,2009-03-19,1.698,1.74,1.796,1.698,701350,0.024778263450242477,48.992513538270565,80.17967330449379,19.20812475058854,68.68813102196323,6.804500000000004,6.1254,5.0,46.97773064687166,-0.23720000000000052,-0.03847627595389553,0.0
49,REE,2009-03-19,5.071,5.095,5.095,4.911,2543650,0.024778263450242477,48.992513538270565,80.17967330449379,19.20812475058854,68.68813102196323,6.804500000000004,6.1254,5.0,46.97773064687166,-0.23720000000000052,-0.03847627595389553,0.0
49,SBT,2009-03-19,2.728,2.728,2.854,2.728,158070,0.024778263450242477,48.992513538270565,80.17967330449379,19.20812475058854,68.68813102196323,6.804500000000004,6.1254,5.0,46.97773064687166,-0.23720000000000052,-0.03847627595389553,0.0
49,SSI,2009-03-19,5.189,5.447,5.447,5.189,3092350,0.024778263450242477,48.992513538270565,80.17967330449379,19.20812475058854,68.68813102196323,6.804500000000004,6.1254,5.0,46.97773064687166,-0.23720000000000052,-0.03847627595389553,0.0
49,STB,2009-03-19,6.428,6.656,6.933,6.428,4286250,0.024778263450242477,48.992513538270565,80.17967330449379,19.20812475058854,68.68813102196323,6.804500000000004,6.1254,5.0,46.97773064687166,-0.23720000000000052,-0.03847627595389553,0.0
49,VIC,2009-03-19,2.345,2.371,2.377,2.345,549010,0.024778263450242477,48.992513538270565,80.17967330449379,19.20812475058854,68.68813102196323,6.804500000000004,6.1254,5.0,46.97773064687166,-0.23720000000000052,-0.03847627595389553,0.0
49,VNM,2009-03-19,4.501,4.587,4.614,4.441,44140,0.024778263450242477,48.992513538270565,80.17967330449379,19.20812475058854,68.68813102196323,6.804500000000004,6.1254,5.0,46.97773064687166,-0.23720000000000052,-0.03847627595389553,0.0
50,FPT,2009-03-20,6.49,6.49,6.705,6.348,264540,0.03320649863466851,48.992513538270565,57.39389215616744,11.665263441542521,60.667087347975496,6.654000000000005,6.153149999999999,5.0,55.374999999999964,-0.1915400000000016,0.021773487351750907,0.0
50,HPG,2009-03-20,1.68,1.667,1.716,1.667,276060,0.03320649863466851,48.992513538270565,57.39389215616744,11.665263441542521,60.667087347975496,6.654000000000005,6.153149999999999,5.0,55.374999999999964,-0.1915400000000016,0.021773487351750907,0.0
50,REE,2009-03-20,5.163,5.071,5.324,5.071,1240310,0.03320649863466851,48.992513538270565,57.39389215616744,11.665263441542521,60.667087347975496,6.654000000000005,6.153149999999999,5.0,55.374999999999964,-0.1915400000000016,0.021773487351750907,0.0
50,SBT,2009-03-20,2.728,2.687,2.814,2.639,91970,0.03320649863466851,48.992513538270565,57.39389215616744,11.665263441542521,60.667087347975496,6.654000000000005,6.153149999999999,5.0,55.374999999999964,-0.1915400000000016,0.021773487351750907,0.0
50,SSI,2009-03-20,5.342,5.189,5.447,5.189,1404820,0.03320649863466851,48.992513538270565,57.39389215616744,11.665263441542521,60.667087347975496,6.654000000000005,6.153149999999999,5.0,55.374999999999964,-0.1915400000000016,0.021773487351750907,0.0
50,STB,2009-03-20,6.428,6.349,6.546,6.349,2563930,0.03320649863466851,48.992513538270565,57.39389215616744,11.665263441542521,60.667087347975496,6.654000000000005,6.153149999999999,5.0,55.374999999999964,-0.1915400000000016,0.021773487351750907,0.0
50,VIC,2009-03-20,2.231,2.231,2.231,2.231,102040,0.03320649863466851,48.992513538270565,57.39389215616744,11.665263441542521,60.667087347975496,6.654000000000005,6.153149999999999,5.0,55.374999999999964,-0.1915400000000016,0.021773487351750907,0.0
50,VNM,2009-03-20,4.441,4.412,4.501,4.412,61430,0.03320649863466851,48.992513538270565,57.39389215616744,11.665263441542521,60.667087347975496,6.654000000000005,6.153149999999999,5.0,55.374999999999964,-0.1915400000000016,0.021773487351750907,0.0
51,FPT,2009-03-23,6.276,6.521,6.521,6.248,300350,0.022646934704228627,46.195288804505694,28.203086489970087,6.588175945357475,46.40305823198366,6.505500000000006,6.18445,5.0,82.12500000000003,-0.1761000000000017,0.05839734635476784,0.0
51,HPG,2009-03-23,1.673,1.685,1.685,1.638,559280,0.022646934704228627,46.195288804505694,28.203086489970087,6.588175945357475,46.40305823198366,6.505500000000006,6.18445,5.0,82.12500000000003,-0.1761000000000017,0.05839734635476784,0.0
